Date,Day,EmpID, Sales 
24/06/2025,Tuesday,1003,315
24/06/2025,Tuesday,1006, -   
24/06/2025,Tuesday,1002,640
24/06/2025,Tuesday,1010,100
24/06/2025,Tuesday,1009,255
25/06/2025,Wednesday,1001,475
25/06/2025,Wednesday,1003,300
25/06/2025,Wednesday,1006,325
25/06/2025,Wednesday,1002,505
25/06/2025,Wednesday,1010,290
25/06/2025,Wednesday,1009,230
26/06/2025,Thursday,1001,475
26/06/2025,Thursday,1003,820
26/06/2025,Thursday,1006,515
26/06/2025,Thursday,1002,565
26/06/2025,Thursday,1010,380
26/06/2025,Thursday,1009,610
27/06/2025,Friday,1001,720
27/06/2025,Friday,1003,885
27/06/2025,Friday,1006,650
27/06/2025,Friday,1002,500
27/06/2025,Friday,1010,510
27/06/2025,Friday,1009,775
28/06/2025,Saturday,1001,680
28/06/2025,Saturday,1003,705
28/06/2025,Saturday,1006,470
28/06/2025,Saturday,1002,585
28/06/2025,Saturday,1010,460
28/06/2025,Saturday,1009,600
29/06/2025,Sunday,1001,475
29/06/2025,Sunday,1003,420
29/06/2025,Sunday,1006,620
29/06/2025,Sunday,1002, -   
29/06/2025,Sunday,1010,245
29/06/2025,Sunday,1009,480
30/06/2025,Monday,1001,315
30/06/2025,Monday,1003, -   
30/06/2025,Monday,1006,330
30/06/2025,Monday,1002,430
30/06/2025,Monday,1010,415
30/06/2025,Monday,1009,255
04/07/2025,Friday,1001,760
04/07/2025,Friday,1002,350
04/07/2025,Friday,1003,315
05/07/2025,Saturday,1001,530
05/07/2025,Saturday,1002,330
05/07/2025,Saturday,1003,505
05/07/2025,Saturday,1006, -   
06/07/2025,Sunday,1001,"1,030.00"
06/07/2025,Sunday,1003,820
06/07/2025,Sunday,1006, -   
06/07/2025,Sunday,1002, -   
06/07/2025,Sunday,1010,870
07/07/2025,Monday,1001,700
07/07/2025,Monday,1002,540
07/07/2025,Monday,1003, -   
07/07/2025,Monday,1006,645
07/07/2025,Monday,1010,695
07/07/2025,Monday,1009,575
08/07/2025,Tuesday,1001,640
08/07/2025,Tuesday,1002,455
08/07/2025,Tuesday,1003,330
08/07/2025,Tuesday,1012,410
08/07/2025,Tuesday,1010,475
08/07/2025,Tuesday,1009,565
08/07/2025,Tuesday,1011,420
09/07/2025,Wednesday,1001,430
09/07/2025,Wednesday,1002, -   
09/07/2025,Wednesday,1003,340
09/07/2025,Wednesday,1012,375
09/07/2025,Wednesday,1011,460
09/07/2025,Wednesday,1009,280
09/07/2025,Wednesday,1010,315
09/07/2025,Wednesday,1013,240
10/07/2025,Thursday,1001,450
10/07/2025,Thursday,1002,430
10/07/2025,Thursday,1003,380
10/07/2025,Thursday,1012,565
10/07/2025,Thursday,1011,420
10/07/2025,Thursday,1009,450
10/07/2025,Thursday,1010,455
10/07/2025,Thursday,1013,555
11/07/2025,Friday,1001,100
11/07/2025,Friday,1002,490
11/07/2025,Friday,1003,420
11/07/2025,Friday,1012,360
11/07/2025,Friday,1011,350
11/07/2025,Friday,1013,410
11/07/2025,Friday,1014,340
12/07/2025,Saturday,1001,570
12/07/2025,Saturday,1003,570
12/07/2025,Saturday,1012,485
12/07/2025,Saturday,1013,370
12/07/2025,Saturday,1014,440
12/07/2025,Saturday,1015, -   
13/07/2025,Sunday,1001,440
13/07/2025,Sunday,1002, -   
13/07/2025,Sunday,1003,395
13/07/2025,Sunday,1006,415
13/07/2025,Sunday,1010,560
13/07/2025,Sunday,1009,405
13/07/2025,Sunday,1011,240
13/07/2025,Sunday,1012,500
14/07/2025,Monday,1001,345
14/07/2025,Monday,1002,320
14/07/2025,Monday,1003, -   
14/07/2025,Monday,1006,430
14/07/2025,Monday,1010,450
14/07/2025,Monday,1009,355
14/07/2025,Monday,1011,675
14/07/2025,Monday,1012,585
15/07/2025,Tuesday,1001,370
15/07/2025,Tuesday,1002,330
15/07/2025,Tuesday,1003,350
15/07/2025,Tuesday,1006, -   
15/07/2025,Tuesday,1010,450
15/07/2025,Tuesday,1009,500
15/07/2025,Tuesday,1011,370
15/07/2025,Tuesday,1012,470
16/07/2025,Wednesday,1001,410
16/07/2025,Wednesday,1002,330
16/07/2025,Wednesday,1003,380
16/07/2025,Wednesday,1006,265
16/07/2025,Wednesday,1010, -   
16/07/2025,Wednesday,1009, -   
16/07/2025,Wednesday,1011,300
16/07/2025,Wednesday,1012,250
17/07/2025,Thursday,1001,425
17/07/2025,Thursday,1002,405
17/07/2025,Thursday,1003,430
17/07/2025,Thursday,1006,490
17/07/2025,Thursday,1010,285
17/07/2025,Thursday,1009,245
17/07/2025,Thursday,1011,385
17/07/2025,Thursday,1012,360
18/07/2025,Friday,1001, -   
18/07/2025,Friday,1002,240
18/07/2025,Friday,1003,120
18/07/2025,Friday,1006,80
18/07/2025,Friday,1010, -   
18/07/2025,Friday,1009, -   
18/07/2025,Friday,1011,150
18/07/2025,Friday,1012,150
19/07/2025,Saturday,1001,450
19/07/2025,Saturday,1002,630
19/07/2025,Saturday,1003,370
19/07/2025,Saturday,1006,450
19/07/2025,Saturday,1010, -   
19/07/2025,Saturday,1009, -   
19/07/2025,Saturday,1011,515
19/07/2025,Saturday,1012,505
20/07/2025,Sunday,1001,245
20/07/2025,Sunday,1002, -   
20/07/2025,Sunday,1003,225
20/07/2025,Sunday,1006,425
20/07/2025,Sunday,1010,
20/07/2025,Sunday,1009,
20/07/2025,Sunday,1011,235
20/07/2025,Sunday,1012,255
21/07/2025,Monday,1001,620
21/07/2025,Monday,1002,415
21/07/2025,Monday,1003, -   
21/07/2025,Monday,1006,230
21/07/2025,Monday,1010, -   
21/07/2025,Monday,1009, -   
21/07/2025,Monday,1011,620
21/07/2025,Monday,1012,690
22/07/2025,Tuesday,1001,670
22/07/2025,Tuesday,1002,770
22/07/2025,Tuesday,1003,400
22/07/2025,Tuesday,1006, -   
22/07/2025,Tuesday,1010, -   
22/07/2025,Tuesday,1009, -   
22/07/2025,Tuesday,1011,215
22/07/2025,Tuesday,1012,215
23/07/2025,Wednesday,1001,525
23/07/2025,Wednesday,1002,100
23/07/2025,Wednesday,1003,180
23/07/2025,Wednesday,1006, -   
23/07/2025,Wednesday,1010, -   
23/07/2025,Wednesday,1009, -   
23/07/2025,Wednesday,1011,260
23/07/2025,Wednesday,1012,525
24/07/2025,Thursday,1001,430
24/07/2025,Thursday,1002,445
24/07/2025,Thursday,1003,280
24/07/2025,Thursday,1006,560
24/07/2025,Thursday,1010, -   
24/07/2025,Thursday,1009, -   
24/07/2025,Thursday,1011,580
24/07/2025,Thursday,1012,685
25/07/2025,Friday,1001,150
25/07/2025,Friday,1002,650
25/07/2025,Friday,1003,400
25/07/2025,Friday,1006,400
25/07/2025,Friday,1010, -   
25/07/2025,Friday,1009, -   
25/07/2025,Friday,1011,470
25/07/2025,Friday,1012,420
26/07/2025,Saturday,1001,595
26/07/2025,Saturday,1002,375
26/07/2025,Saturday,1003,470
26/07/2025,Saturday,1006,645
26/07/2025,Saturday,1010,500
26/07/2025,Saturday,1009,545
26/07/2025,Saturday,1011,530
26/07/2025,Saturday,1012,605
27/07/2025,Sunday,1001,815
27/07/2025,Sunday,1002, -   
27/07/2025,Sunday,1003,550
27/07/2025,Sunday,1006,820
27/07/2025,Sunday,1010,480
27/07/2025,Sunday,1009,430
27/07/2025,Sunday,1011,580
27/07/2025,Sunday,1012,855
28/07/2025,Monday,1001,880
28/07/2025,Monday,1002,810
28/07/2025,Monday,1003, -   
28/07/2025,Monday,1006,815
28/07/2025,Monday,1010,605
28/07/2025,Monday,1009,615
28/07/2025,Monday,1011,715
28/07/2025,Monday,1012,325
29/07/2025,Tuesday,1001,460
29/07/2025,Tuesday,1002,500
29/07/2025,Tuesday,1003,390
29/07/2025,Tuesday,1006,570
29/07/2025,Tuesday,1010,555
29/07/2025,Tuesday,1009,360
29/07/2025,Tuesday,1011,370
30/07/2025,Wednesday,1012,355
30/07/2025,Wednesday,1001,880
30/07/2025,Wednesday,1002,410
30/07/2025,Wednesday,1003,300
30/07/2025,Wednesday,1006,380
30/07/2025,Wednesday,1010,565
30/07/2025,Wednesday,1009,495
30/07/2025,Wednesday,1011,500
30/07/2025,Wednesday,1012,345
31/07/2025,Thursday,1001,680
31/07/2025,Thursday,1002,655
31/07/2025,Thursday,1003,405
31/07/2025,Thursday,1006,240
31/07/2025,Thursday,1010,525
31/07/2025,Thursday,1009,630
31/07/2025,Thursday,1011,510
31/07/2025,Thursday,1012,690
04/08/2025,Monday,1001,80
04/08/2025,Monday,1003,115
05/08/2025,Tuesday,1001,335
05/08/2025,Tuesday,1002,350
05/08/2025,Tuesday,1003,350
05/08/2025,Tuesday,1006,595
06/08/2025,Wednesday,1001,930
06/08/2025,Wednesday,1003,835
06/08/2025,Wednesday,1006, -   
06/08/2025,Wednesday,1002, -   
06/08/2025,Wednesday,1010,665
06/08/2025,Wednesday,1009,275
07/08/2025,Thursday,1001,790
07/08/2025,Thursday,1002,555
07/08/2025,Thursday,1006, -   
07/08/2025,Thursday,1003,365
07/08/2025,Thursday,1010,340
07/08/2025,Thursday,1009,295
07/08/2025,Thursday,1011,270
07/08/2025,Thursday,1012,245
08/08/2025,Friday,1001,360
08/08/2025,Friday,1002,570
08/08/2025,Friday,1003, -   
08/08/2025,Friday,1012,565
08/08/2025,Friday,1010,615
08/08/2025,Friday,1009,670
08/08/2025,Friday,1011,780
09/08/2025,Saturday,1001,345
09/08/2025,Saturday,1002,385
09/08/2025,Saturday,1003, -   
09/08/2025,Saturday,1012,640
09/08/2025,Saturday,1011,490
09/08/2025,Saturday,1009,300
09/08/2025,Saturday,1010,350
09/08/2025,Saturday,1013,450
10/08/2025,Sunday,1001,520
10/08/2025,Sunday,1002, -   
10/08/2025,Sunday,1003,140
10/08/2025,Sunday,1012,570
10/08/2025,Sunday,1011,440
10/08/2025,Sunday,1009,500
10/08/2025,Sunday,1010,385
10/08/2025,Sunday,1013,595
11/08/2025,Monday,1001,390
11/08/2025,Monday,1002,435
11/08/2025,Monday,1003,320
11/08/2025,Monday,1012,320
11/08/2025,Monday,1011,340
11/08/2025,Monday,1013, -   
11/08/2025,Monday,1014,220
12/08/2025,Tuesday,1001,415
12/08/2025,Tuesday,1003, -   
12/08/2025,Tuesday,1012,585
12/08/2025,Tuesday,1013,465
12/08/2025,Tuesday,1014,525
12/08/2025,Tuesday,1015,480
13/08/2025,Wednesday,1001,595
13/08/2025,Wednesday,1002,475
13/08/2025,Wednesday,1003,160
13/08/2025,Wednesday,1012,705
13/08/2025,Wednesday,1010,290
13/08/2025,Wednesday,1009,400
13/08/2025,Wednesday,1011,310
14/08/2025,Thursday,1001,810
14/08/2025,Thursday,1002,540
14/08/2025,Thursday,1003, -   
14/08/2025,Thursday,1012,"1,070.00"
14/08/2025,Thursday,1010,560
14/08/2025,Thursday,1009, -   
14/08/2025,Thursday,1011,750
15/08/2025,Friday,1001,450
15/08/2025,Friday,1002,285
15/08/2025,Friday,1003, -   
15/08/2025,Friday,1012,370
15/08/2025,Friday,1010,320
15/08/2025,Friday,1009,240
15/08/2025,Friday,1011,525
16/08/2025,Saturday,1001,485
16/08/2025,Saturday,1002,245
16/08/2025,Saturday,1003,240
16/08/2025,Saturday,1012,520
16/08/2025,Saturday,1010,490
16/08/2025,Saturday,1009,300
16/08/2025,Saturday,1011,415
17/08/2025,Sunday,1001,770
17/08/2025,Sunday,1002, -   
17/08/2025,Sunday,1003,100
17/08/2025,Sunday,1012,710
17/08/2025,Sunday,1010,550
17/08/2025,Sunday,1009,635
17/08/2025,Sunday,1011,640
18/08/2025,Monday,1001,370
18/08/2025,Monday,1002,300
18/08/2025,Monday,1003, -   
18/08/2025,Monday,1012,290
18/08/2025,Monday,1010,230
18/08/2025,Monday,1009,280
18/08/2025,Monday,1011,580
19/08/2025,Tuesday,1001,600
19/08/2025,Tuesday,1002,265
19/08/2025,Tuesday,1003,490
19/08/2025,Tuesday,1012,290
19/08/2025,Tuesday,1010,305
19/08/2025,Tuesday,1009,350
19/08/2025,Tuesday,1011,430
20/08/2025,Wednesday,1001,175
20/08/2025,Wednesday,1002,255
20/08/2025,Wednesday,1003,285
20/08/2025,Wednesday,1012,170
20/08/2025,Wednesday,1010,425
20/08/2025,Wednesday,1009,540
20/08/2025,Wednesday,1011,590
21/08/2025,Thursday,1001,215
21/08/2025,Thursday,1002,250
21/08/2025,Thursday,1003,265
21/08/2025,Thursday,1012,420
21/08/2025,Thursday,1010,265
21/08/2025,Thursday,1009,360
21/08/2025,Thursday,1011,470
22/08/2025,Friday,1001, -   
22/08/2025,Friday,1002,235
22/08/2025,Friday,1003,250
22/08/2025,Friday,1012,310
22/08/2025,Friday,1010,265
22/08/2025,Friday,1009,340
22/08/2025,Friday,1011,410
23/08/2025,Saturday,1001,165
23/08/2025,Saturday,1002,250
23/08/2025,Saturday,1003,220
23/08/2025,Saturday,1012,250
23/08/2025,Saturday,1010,115
23/08/2025,Saturday,1009,265
23/08/2025,Saturday,1011,215
23/08/2025,Saturday,1013,245
24/08/2025,Sunday,1001,250
24/08/2025,Sunday,1002, -   
24/08/2025,Sunday,1003,400
24/08/2025,Sunday,1012,520
24/08/2025,Sunday,1010,560
24/08/2025,Sunday,1009,265
24/08/2025,Sunday,1011,230
24/08/2025,Sunday,1013,355
25/08/2025,Monday,1001,250
25/08/2025,Monday,1002,100
25/08/2025,Monday,1003, -   
25/08/2025,Monday,1012,260
25/08/2025,Monday,1011,275
25/08/2025,Monday,1009,340
25/08/2025,Monday,1010,340
25/08/2025,Monday,1013,430
26/08/2025,Tuesday,1001,515
26/08/2025,Tuesday,1002,630
26/08/2025,Tuesday,1003,405
26/08/2025,Tuesday,1012,620
26/08/2025,Tuesday,1011,620
26/08/2025,Tuesday,1009,380
26/08/2025,Tuesday,1010, -   
26/08/2025,Tuesday,1013,610
27/08/2025,Wednesday,1001,860
27/08/2025,Wednesday,1002,610
27/08/2025,Wednesday,1003,645
27/08/2025,Wednesday,1012,630
27/08/2025,Wednesday,1011,970
27/08/2025,Wednesday,1009,695
27/08/2025,Wednesday,1010,580
27/08/2025,Wednesday,1013,725
28/08/2025,Thursday,1001,350
28/08/2025,Thursday,1002,285
28/08/2025,Thursday,1003,100
28/08/2025,Thursday,1012,785
28/08/2025,Thursday,1011,720
28/08/2025,Thursday,1009,630
28/08/2025,Thursday,1010,785
28/08/2025,Thursday,1013,535
29/08/2025,Friday,1001,250
29/08/2025,Friday,1002,395
29/08/2025,Friday,1003,440
29/08/2025,Friday,1012,490
29/08/2025,Friday,1011,485
29/08/2025,Friday,1009,275
29/08/2025,Friday,1010,270
29/08/2025,Friday,1013,480
30/08/2025,Saturday,1001,270
30/08/2025,Saturday,1002,375
30/08/2025,Saturday,1003,405
30/08/2025,Saturday,1012,560
30/08/2025,Saturday,1011,435
30/08/2025,Saturday,1009,415
30/08/2025,Saturday,1010,395
30/08/2025,Saturday,1013,385
31/08/2025,Sunday,1001,335
31/08/2025,Sunday,1002, -   
31/08/2025,Sunday,1003,315
31/08/2025,Sunday,1012,580
31/08/2025,Sunday,1011,370
31/08/2025,Sunday,1009,340
31/08/2025,Sunday,1010,620
31/08/2025,Sunday,1013,530
04/09/2025,Thursday,1001,825
04/09/2025,Thursday,1002,815
04/09/2025,Thursday,1003,450
05/09/2025,Friday,1001,515
05/09/2025,Friday,1002,370
05/09/2025,Friday,1003,455
05/09/2025,Friday,1006,520
06/09/2025,Saturday,1001,"1,130.00"
06/09/2025,Saturday,1003, -   
06/09/2025,Saturday,1006,530
06/09/2025,Saturday,1002,"1,000.00"
06/09/2025,Saturday,1010,745
07/09/2025,Sunday,1001,465
07/09/2025,Sunday,1002,450
07/09/2025,Sunday,1003,375
07/09/2025,Sunday,1006,295
07/09/2025,Sunday,1010,300
07/09/2025,Sunday,1009,370
07/09/2025,Sunday,1011,580
07/09/2025,Sunday,1012,340
08/09/2025,Monday,1001,530
08/09/2025,Monday,1002,385
08/09/2025,Monday,1003, -   
08/09/2025,Monday,1012,585
08/09/2025,Monday,1010,510
08/09/2025,Monday,1009,450
08/09/2025,Monday,1011,550
09/09/2025,Tuesday,1001,265
09/09/2025,Tuesday,1002,240
09/09/2025,Tuesday,1003,390
09/09/2025,Tuesday,1012,600
09/09/2025,Tuesday,1011,455
09/09/2025,Tuesday,1009,400
09/09/2025,Tuesday,1010,415
10/09/2025,Wednesday,1001,480
10/09/2025,Wednesday,1002,430
10/09/2025,Wednesday,1003,405
10/09/2025,Wednesday,1012,650
10/09/2025,Wednesday,1011, -   
10/09/2025,Wednesday,1009,645
10/09/2025,Wednesday,1010,545
10/09/2025,Wednesday,1013,620
11/09/2025,Thursday,1001,510
11/09/2025,Thursday,1002, -   
11/09/2025,Thursday,1003,330
11/09/2025,Thursday,1012,410
11/09/2025,Thursday,1011,390
11/09/2025,Thursday,1013,590
11/09/2025,Thursday,1014,200
12/09/2025,Friday,1001,325
12/09/2025,Friday,1003,340
12/09/2025,Friday,1012,280
12/09/2025,Friday,1013,290
12/09/2025,Friday,1014,270
12/09/2025,Friday,1015,350
13/09/2025,Saturday,1001,260
13/09/2025,Saturday,1002,200
13/09/2025,Saturday,1003,245
13/09/2025,Saturday,1012,600
13/09/2025,Saturday,1011,675
13/09/2025,Saturday,1009,500
13/09/2025,Saturday,1010,450
13/09/2025,Saturday,1013, -   
14/09/2025,Sunday,1001,220
14/09/2025,Sunday,1002, -   
14/09/2025,Sunday,1003,235
14/09/2025,Sunday,1012,230
14/09/2025,Sunday,1011,100
14/09/2025,Sunday,1009,270
14/09/2025,Sunday,1010,165
14/09/2025,Sunday,1013,215
15/09/2025,Monday,1001,390
15/09/2025,Monday,1002,515
15/09/2025,Monday,1003, -   
15/09/2025,Monday,1012,330
15/09/2025,Monday,1011,190
15/09/2025,Monday,1009,290
15/09/2025,Monday,1010,265
15/09/2025,Monday,1013,330
16/09/2025,Tuesday,1001,310
16/09/2025,Tuesday,1002,420
16/09/2025,Tuesday,1003,405
16/09/2025,Tuesday,1012,440
16/09/2025,Tuesday,1011,310
16/09/2025,Tuesday,1009,200
16/09/2025,Tuesday,1010,190
16/09/2025,Tuesday,1013,320
17/09/2025,Wednesday,1001,450
17/09/2025,Wednesday,1002,240
17/09/2025,Wednesday,1003,240
17/09/2025,Wednesday,1012,595
17/09/2025,Wednesday,1011,495
17/09/2025,Wednesday,1009,380
17/09/2025,Wednesday,1010,475
17/09/2025,Wednesday,1013,380
18/09/2025,Thursday,1001,345
18/09/2025,Thursday,1002,110
18/09/2025,Thursday,1003,290
18/09/2025,Thursday,1012,405
18/09/2025,Thursday,1011,390
18/09/2025,Thursday,1009,475
18/09/2025,Thursday,1010,360
18/09/2025,Thursday,1013,480
19/09/2025,Friday,1001,255
19/09/2025,Friday,1002,335
19/09/2025,Friday,1003,265
19/09/2025,Friday,1012,440
19/09/2025,Friday,1011,285
19/09/2025,Friday,1009,215
19/09/2025,Friday,1010,145
19/09/2025,Friday,1013,315
20/09/2025,Saturday,1001,190
20/09/2025,Saturday,1002,190
20/09/2025,Saturday,1003,190
20/09/2025,Saturday,1012,380
20/09/2025,Saturday,1011,405
20/09/2025,Saturday,1009,340
20/09/2025,Saturday,1010,380
20/09/2025,Saturday,1013, -   
21/09/2025,Sunday,1001, -   
21/09/2025,Sunday,1002,205
21/09/2025,Sunday,1003,245
21/09/2025,Sunday,1012,460
21/09/2025,Sunday,1011,350
21/09/2025,Sunday,1009, -   
21/09/2025,Sunday,1010,380
21/09/2025,Sunday,1013,310
22/09/2025,Monday,1001,450
22/09/2025,Monday,1002,350
22/09/2025,Monday,1003, -   
22/09/2025,Monday,1012,675
22/09/2025,Monday,1011,625
22/09/2025,Monday,1009,465
22/09/2025,Monday,1010,405
22/09/2025,Monday,1013,535
23/09/2025,Tuesday,1001,365
23/09/2025,Tuesday,1002,345
23/09/2025,Tuesday,1003,405
23/09/2025,Tuesday,1012,310
23/09/2025,Tuesday,1011,365
23/09/2025,Tuesday,1009,195
23/09/2025,Tuesday,1010,190
23/09/2025,Tuesday,1013,310
24/09/2025,Wednesday,1001,215
24/09/2025,Wednesday,1002,335
24/09/2025,Wednesday,1003,325
24/09/2025,Wednesday,1012,215
24/09/2025,Wednesday,1011,330
24/09/2025,Wednesday,1009,310
24/09/2025,Wednesday,1010,335
24/09/2025,Wednesday,1013,215
25/09/2025,Thursday,1001,240
25/09/2025,Thursday,1002,195
25/09/2025,Thursday,1003,195
25/09/2025,Thursday,1012,145
25/09/2025,Thursday,1011,215
25/09/2025,Thursday,1009,200
25/09/2025,Thursday,1010,120
25/09/2025,Thursday,1013,215
26/09/2025,Friday,1001,360
26/09/2025,Friday,1002,365
26/09/2025,Friday,1003,395
26/09/2025,Friday,1012,285
26/09/2025,Friday,1011,195
26/09/2025,Friday,1009,295
26/09/2025,Friday,1010,430
26/09/2025,Friday,1013,290
27/09/2025,Saturday,1001,295
27/09/2025,Saturday,1002,190
27/09/2025,Saturday,1003,190
27/09/2025,Saturday,1012,510
27/09/2025,Saturday,1011,500
27/09/2025,Saturday,1009,395
27/09/2025,Saturday,1010,315
27/09/2025,Saturday,1013,500
28/09/2025,Sunday,1001,605
28/09/2025,Sunday,1002, -   
28/09/2025,Sunday,1003,395
28/09/2025,Sunday,1012,515
28/09/2025,Sunday,1011,625
28/09/2025,Sunday,1009,485
28/09/2025,Sunday,1010,380
28/09/2025,Sunday,1013,635
29/09/2025,Monday,1001,895
29/09/2025,Monday,1002,660
29/09/2025,Monday,1003, -   
29/09/2025,Monday,1012,"1,025.00"
29/09/2025,Monday,1011,"1,000.00"
29/09/2025,Monday,1009,855
29/09/2025,Monday,1010,785
29/09/2025,Monday,1013,"1,000.00"
30/09/2025,Tuesday,1001,235
30/09/2025,Tuesday,1002,395
30/09/2025,Tuesday,1003,250
30/09/2025,Tuesday,1012,270
30/09/2025,Tuesday,1011,515
30/09/2025,Tuesday,1009,270
30/09/2025,Tuesday,1010, -   
30/09/2025,Tuesday,1013,530
04/10/2025,Saturday,1001,480
04/10/2025,Saturday,1002,495
04/10/2025,Saturday,1003,365
05/10/2025,Sunday,1001,400
05/10/2025,Sunday,1002,490
05/10/2025,Sunday,1003,665
05/10/2025,Sunday,1006,490
06/10/2025,Monday,1001,"1,060.00"
06/10/2025,Monday,1003,"1,075.00"
06/10/2025,Monday,1006,640
06/10/2025,Monday,1002,860
06/10/2025,Monday,1010,690
07/10/2025,Tuesday,1001,525
07/10/2025,Tuesday,1002,525
07/10/2025,Tuesday,1003,380
07/10/2025,Tuesday,1006,575
07/10/2025,Tuesday,1010,345
07/10/2025,Tuesday,1009,370
07/10/2025,Tuesday,1011,555
07/10/2025,Tuesday,1012,670
08/10/2025,Wednesday,1001,275
08/10/2025,Wednesday,1002, -   
08/10/2025,Wednesday,1003, -   
08/10/2025,Wednesday,1012,730
08/10/2025,Wednesday,1010,150
08/10/2025,Wednesday,1009,220
08/10/2025,Wednesday,1011,400
09/10/2025,Thursday,1013,550
09/10/2025,Thursday,1001,190
09/10/2025,Thursday,1002,100
09/10/2025,Thursday,1003,260
09/10/2025,Thursday,1012,615
09/10/2025,Thursday,1011,300
09/10/2025,Thursday,1009,275
09/10/2025,Thursday,1010,265
09/10/2025,Thursday,1013,450
10/10/2025,Friday,1001,120
10/10/2025,Friday,1002,215
10/10/2025,Friday,1003,260
10/10/2025,Friday,1012,405
10/10/2025,Friday,1011,405
10/10/2025,Friday,1009,380
10/10/2025,Friday,1010,285
10/10/2025,Friday,1013,405
11/10/2025,Saturday,1001,440
11/10/2025,Saturday,1002,220
11/10/2025,Saturday,1003, -   
11/10/2025,Saturday,1012,220
11/10/2025,Saturday,1011,300
11/10/2025,Saturday,1013,310
11/10/2025,Saturday,1014,520
12/10/2025,Sunday,1001,400
12/10/2025,Sunday,1003,445
12/10/2025,Sunday,1012,615
12/10/2025,Sunday,1013,690
12/10/2025,Sunday,1014, -   
12/10/2025,Sunday,1015,655
13/10/2025,Monday,1001,535
13/10/2025,Monday,1002,405
13/10/2025,Monday,1003, -   
13/10/2025,Monday,1012,455
13/10/2025,Monday,1011,570
13/10/2025,Monday,1009,275
13/10/2025,Monday,1010,345
13/10/2025,Monday,1013,455
14/10/2025,Tuesday,1001,190
14/10/2025,Tuesday,1002,190
14/10/2025,Tuesday,1003,215
14/10/2025,Tuesday,1012,195
14/10/2025,Tuesday,1011, -   
14/10/2025,Tuesday,1009,95
14/10/2025,Tuesday,1010, -   
14/10/2025,Tuesday,1013,195
15/10/2025,Wednesday,1001,420
15/10/2025,Wednesday,1002,515
15/10/2025,Wednesday,1003,360
15/10/2025,Wednesday,1012, -   
15/10/2025,Wednesday,1011,550
15/10/2025,Wednesday,1009,410
15/10/2025,Wednesday,1010,450
15/10/2025,Wednesday,1013,510
16/10/2025,Thursday,1001,280
16/10/2025,Thursday,1002,385
16/10/2025,Thursday,1003,320
16/10/2025,Thursday,1012,315
16/10/2025,Thursday,1011,330
16/10/2025,Thursday,1009,215
16/10/2025,Thursday,1010,330
16/10/2025,Thursday,1013,190
17/10/2025,Friday,1001,380
17/10/2025,Friday,1002,380
17/10/2025,Friday,1003,375
17/10/2025,Friday,1012,300
17/10/2025,Friday,1011,545
17/10/2025,Friday,1009,540
17/10/2025,Friday,1010,285
17/10/2025,Friday,1013, -   
18/10/2025,Saturday,1001, -   
18/10/2025,Saturday,1002,370
18/10/2025,Saturday,1003,560
18/10/2025,Saturday,1012,120
18/10/2025,Saturday,1011,190
18/10/2025,Saturday,1009,200
18/10/2025,Saturday,1010,250
18/10/2025,Saturday,1013,290
19/10/2025,Sunday,1001,340
19/10/2025,Sunday,1002,200
19/10/2025,Sunday,1003,395
19/10/2025,Sunday,1012,200
19/10/2025,Sunday,1011,150
19/10/2025,Sunday,1009,150
19/10/2025,Sunday,1010,150
19/10/2025,Sunday,1013,335
20/10/2025,Monday,1001,250
20/10/2025,Monday,1002,300
20/10/2025,Monday,1003, -   
20/10/2025,Monday,1012,420
20/10/2025,Monday,1011,150
20/10/2025,Monday,1009,170
20/10/2025,Monday,1010,200
20/10/2025,Monday,1013,250
21/10/2025,Tuesday,1001,315
21/10/2025,Tuesday,1002,340
21/10/2025,Tuesday,1003,230
21/10/2025,Tuesday,1012,300
21/10/2025,Tuesday,1011, -   
21/10/2025,Tuesday,1009,330
21/10/2025,Tuesday,1010,200
21/10/2025,Tuesday,1013,200
22/10/2025,Wednesday,1001,340
22/10/2025,Wednesday,1002,260
22/10/2025,Wednesday,1003,240
22/10/2025,Wednesday,1012, -   
22/10/2025,Wednesday,1011,200
22/10/2025,Wednesday,1009,250
22/10/2025,Wednesday,1010,120
22/10/2025,Wednesday,1013,300
23/10/2025,Thursday,1001,190
23/10/2025,Thursday,1002,210
23/10/2025,Thursday,1003,330
23/10/2025,Thursday,1012,320
23/10/2025,Thursday,1011,240
23/10/2025,Thursday,1009,150
23/10/2025,Thursday,1010,200
23/10/2025,Thursday,1013,200
24/10/2025,Friday,1001,140
24/10/2025,Friday,1002,180
24/10/2025,Friday,1003,210
24/10/2025,Friday,1012,220
24/10/2025,Friday,1011,330
24/10/2025,Friday,1009,300
24/10/2025,Friday,1010,250
24/10/2025,Friday,1013,370
25/10/2025,Saturday,1001,300
25/10/2025,Saturday,1002,320
25/10/2025,Saturday,1003,340
25/10/2025,Saturday,1012,530
25/10/2025,Saturday,1011,500
25/10/2025,Saturday,1009,330
25/10/2025,Saturday,1010,250
25/10/2025,Saturday,1013, -   
26/10/2025,Sunday,1001,410
26/10/2025,Sunday,1002, -   
26/10/2025,Sunday,1003,420
26/10/2025,Sunday,1012,390
26/10/2025,Sunday,1011,380
26/10/2025,Sunday,1009,300
26/10/2025,Sunday,1010,350
26/10/2025,Sunday,1013,390
27/10/2025,Monday,1001,820
